1.117442147899999931e-03 3.260214076999999975e+02 3.162146779199999855e+02 1.199886631500000078e+01 -9.355928959699999492e-01
1.134120388900000057e-03 3.255878428400000075e+02 3.149905748099999983e+02 1.302918091999999994e+01 2.242102418600000036e+00
1.150798629899999967e-03 3.244830862499999853e+02 3.128461550100000181e+02 1.423858455999999961e+01 5.105358108899999969e+00
1.167476870999999963e-03 3.221753808799999774e+02 3.090568574100000205e+02 1.582115592499999934e+01 7.450952052799999947e+00
1.184155112000000089e-03 3.186590620399999807e+02 3.036143972099999928e+02 1.777929582300000177e+01 9.268387925500000790e+00
1.200833352999999999e-03 3.144562225500000068e+02 2.972288197099999820e+02 1.992328997199999918e+01 1.074035798399999919e+01
1.217511593999999909e-03 3.104002778700000249e+02 2.910337326000000076e+02 2.195033527100000015e+01 1.216354121200000016e+01
1.234189835000000035e-03 3.072928431700000260e+02 2.861192371600000115e+02 2.356966163999999964e+01 1.382320724500000075e+01
1.250868075999999945e-03 3.055768115299999863e+02 2.830870267600000147e+02 2.462163418100000101e+01 1.587384014999999948e+01
1.267546317000000072e-03 3.051604299499999797e+02 2.818111130099999855e+02 2.514173214699999903e+01 1.827501240300000163e+01
1.284224558100000068e-03 3.054635596300000202e+02 2.815009975099999906e+02 2.534351421399999893e+01 2.080845877799999855e+01
1.300902799099999977e-03 3.056649021700000048e+02 2.810383134400000245e+02 2.552836275399999977e+01 2.316854842000000048e+01
1.317581040100000104e-03 3.050462028499999860e+02 2.794453386999999793e+02 2.595995763100000175e+01 2.508809739499999836e+01
1.334259281100000014e-03 3.032903687300000115e+02 2.762906799599999772e+02 2.675566473399999978e+01 2.644721193399999848e+01
1.350937522099999923e-03 3.006108767100000136e+02 2.718652440999999840e+02 2.783950488199999995e+01 2.732040028699999823e+01
1.367615763100000050e-03 2.976606598700000177e+02 2.670580400599999962e+02 2.897552669899999955e+01 2.794310146799999828e+01
1.384294004099999960e-03 2.952602126099999964e+02 2.629859466500000167e+02 2.986702857599999916e+01 2.861222469100000154e+01
1.400972245100000086e-03 2.940588799700000209e+02 2.605326469699999734e+02 3.028004303299999833e+01 2.956237442000000115e+01
1.417650486200000082e-03 2.942698138000000085e+02 2.599879617400000029e+02 3.013986739699999973e+01 3.086909613999999991e+01
1.434328727199999992e-03 2.955873297499999808e+02 2.609355475599999750e+02 2.956102797100000146e+01 3.241884877900000106e+01
1.451006968199999901e-03 2.973190508800000202e+02 2.624329536199999779e+02 2.879893354800000083e+01 3.395743829500000288e+01
1.467685209200000028e-03 2.986762147000000027e+02 2.634068998100000272e+02 2.814393631500000126e+01 3.519616405099999668e+01
1.484363450199999938e-03 2.991007944099999918e+02 2.630985270799999967e+02 2.780205957300000108e+01 3.593132663499999779e+01
1.501041691200000064e-03 2.984940207099999725e+02 2.613743198999999890e+02 2.781176626099999893e+01 3.612762436500000263e+01
1.517719932199999974e-03 2.972528978799999777e+02 2.587756150000000162e+02 2.803078877000000091e+01 3.593132607500000120e+01
1.534398173299999970e-03 2.961014928899999745e+02 2.562887708599999996e+02 2.819777863099999848e+01 3.560844636899999927e+01
1.551076414300000096e-03 2.957886120499999834e+02 2.549335596999999893e+02 2.804260539999999935e+01 3.543417534299999971e+01
1.567754655300000006e-03 2.967779718099999968e+02 2.553414632600000118e+02 2.739929554700000125e+01 3.557966801599999940e+01
1.584432896299999916e-03 2.990588620500000161e+02 2.574980814599999803e+02 2.627494862700000056e+01 3.604295416200000091e+01
1.601111137300000042e-03 3.021543254100000127e+02 2.607544456599999876e+02 2.484659149000000156e+01 3.665207905100000119e+01
1.617789378299999952e-03 3.053216066300000193e+02 2.641000217900000280e+02 2.338794368399999968e+01 3.713848261799999761e+01
1.634467619300000079e-03 3.078602734099999907e+02 2.665821965999999748e+02 2.215699825600000139e+01 3.724964555700000091e+01
1.651145860400000075e-03 3.093997667799999931e+02 2.676976526099999774e+02 2.129120613499999948e+01 3.685409888299999892e+01
1.667824101399999984e-03 3.100478694000000246e+02 2.675943217600000139e+02 2.075344947700000020e+01 3.599552703599999859e+01
1.684502342399999894e-03 3.103401410700000156e+02 2.670023616799999786e+02 2.035061276900000138e+01 3.487410800499999652e+01
1.701180583400000021e-03 3.110130829799999788e+02 2.669252335499999731e+02 1.981641417599999855e+01 3.376347869699999649e+01
1.717858824399999930e-03 3.126963875499999972e+02 2.682207358900000145e+02 1.892367015099999961e+01 3.289821445700000169e+01
1.734537065400000057e-03 3.156521340499999724e+02 2.712460354500000221e+02 1.757933607200000026e+01 3.237856473699999782e+01
1.751215306399999967e-03 3.196681500999999912e+02 2.757126531399999863e+02 1.586326067399999928e+01 3.213159719499999767e+01
1.767893547499999963e-03 3.241481065500000227e+02 2.808092960500000004e+02 1.399518909600000072e+01 3.194424112800000159e+01
1.784571788500000089e-03 3.283592903499999807e+02 2.855392701399999851e+02 1.224430257899999930e+01 3.155391458200000088e+01
1.801250029499999999e-03 3.317342403499999932e+02 2.891311115699999732e+02 1.081919430299999973e+01 3.075877408199999863e+01
1.817928270499999908e-03 3.341012027300000113e+02 2.913522131199999876e+02 9.783887841000000307e+00 2.950185838200000177e+01
1.834606511500000035e-03 3.357489543699999786e+02 2.925969010900000171e+02 9.034315150499999447e+00 2.789462644700000027e+01
1.851284752499999945e-03 3.373008074900000111e+02 2.937147412300000155e+02 8.344397034400000024e+00 2.617075846699999886e+01
1.867962993500000071e-03 3.394516468599999826e+02 2.956524589699999979e+02 7.462027036800000346e+00 2.458994075100000032e+01
1.884641234499999981e-03 3.426778888399999801e+02 2.990591072899999858e+02 6.214849708000000028e+00 2.333183273999999940e+01
1.901319475599999977e-03 3.470403807999999799e+02 3.040178556899999762e+02 4.582067245300000202e+00 2.242410076599999869e+01
1.917997716600000103e-03 3.521607383599999821e+02 3.100139402300000029e+02 2.702946111100000159e+00 2.173388864200000015e+01
1.934675957600000013e-03 3.573792368599999918e+02 3.161497625399999833e+02 8.191154725100000533e-01 2.102563164600000079e+01
1.951354198599999923e-03 3.620273555800000054e+02 3.215159931900000174e+02 -8.249001065200000093e-01 2.006072291699999965e+01
1.968032439599999833e-03 3.657013561599999889e+02 3.255639781799999923e+02 -2.081448908700000100e+00 1.869747995999999901e+01
1.984710680600000176e-03 3.684239218299999834e+02 3.283256706500000064e+02 -2.958620152599999997e+00 1.695011891900000123e+01
2.001388921600000086e-03 3.706281967599999803e+02 3.303917306000000167e+02 -3.614304307699999885e+00 1.498279069200000002e+01
2.018067162699999865e-03 3.729725174899999729e+02 3.326591582400000107e+02 -4.288512755500000218e+00 1.304175661800000086e+01
2.034745403700000208e-03 3.760639471499999900e+02 3.359548732700000073e+02 -5.202484690200000372e+00 1.135427501100000036e+01
2.051423644700000118e-03 3.802056360799999766e+02 3.406918354800000088e+02 -6.466562307300000256e+00 1.003626770700000037e+01
2.068101885700000028e-03 3.852721054699999854e+02 3.466993904799999768e+02 -8.034788677399999912e+00 9.046804004400000210e+00
2.084780126699999937e-03 3.907627331099999992e+02 3.532962460400000282e+02 -9.724528020199999290e+00 8.207744218800000269e+00
2.101458367699999847e-03 3.960096505700000193e+02 3.595736189200000013e+02 -1.129238138300000038e+01 7.279820291600000104e+00
2.118136608700000190e-03 4.004527503300000149e+02 3.647696545399999764e+02 -1.253452232499999930e+01 6.063201547700000305e+00
2.134814849799999970e-03 4.038676333799999725e+02 3.685796697499999937e+02 -1.336980448099999919e+01 4.480788601399999571e+00
2.151493090799999879e-03 4.064528209800000127e+02 3.712747404899999992e+02 -1.387147963099999970e+01 2.609999309800000056e+00
2.168171331799999789e-03 4.087415617799999836e+02 3.735815013900000281e+02 -1.423491654300000064e+01 6.504039557899999879e-01
2.184849572800000132e-03 4.113763366700000006e+02 3.763750612000000046e+02 -1.469526922000000013e+01 -1.158805950599999912e+00
2.201527813800000042e-03 4.148404711300000258e+02 3.803136051199999770e+02 -1.542955801399999949e+01 -2.636951176999999813e+00
2.218206054799999952e-03 4.192580633200000193e+02 3.855661017200000060e+02 -1.648372596400000134e+01 -3.734951096800000148e+00
2.234884295799999861e-03 4.243442005900000140e+02 3.917446732199999815e+02 -1.775456015900000040e+01 -4.553434750200000103e+00
2.251562536800000205e-03 4.295246108200000208e+02 3.980676092400000243e+02 -1.903343510699999896e+01 -5.298899499100000021e+00
2.268240777899999984e-03 4.341737138500000128e+02 4.036835234399999877e+02 -2.009320500200000126e+01 -6.196620572699999663e+00
2.284919018899999894e-03 4.378716481000000158e+02 4.080212854100000186e+02 -2.078195512799999989e+01 -7.396695839899999569e+00
2.301597259899999803e-03 4.405739885899999990e+02 4.110209908900000073e+02 -2.108485474800000148e+01 -8.912061774699999717e+00
2.318275500900000147e-03 4.426249197700000195e+02 4.131517321700000025e+02 -2.112887662099999986e+01 -1.061375591400000040e+01
2.334953741900000056e-03 4.446098974700000213e+02 4.152108755200000019e+02 -2.112895878699999841e+01 -1.228486084100000042e+01
2.351631982899999966e-03 4.471101620399999774e+02 4.179898076700000047e+02 -2.129839783999999980e+01 -1.371030883399999922e+01
2.368310223899999876e-03 4.504614151600000014e+02 4.219454271199999766e+02 -2.176082150099999879e+01 -1.476511267499999924e+01
2.384988465000000089e-03 4.546162457300000028e+02 4.270129576499999757e+02 -2.250005486699999935e+01 -1.546460877800000056e+01
2.401666705999999998e-03 4.591661214200000245e+02 4.326360345100000018e+02 -2.336821520999999890e+01 -1.595633104500000066e+01
2.418344946999999908e-03 4.635123634099999776e+02 4.379995729899999901e+02 -2.414815316299999992e+01 -1.645741528299999956e+01
2.435023187999999818e-03 4.671140855099999953e+02 4.423673312399999986e+02 -2.464393409499999876e+01 -1.716389441600000154e+01
2.451701429000000161e-03 4.697099887699999954e+02 4.453838142299999845e+02 -2.476172593500000119e+01 -1.816961618799999911e+01
2.468379670000000071e-03 4.714226887600000282e+02 4.472162094700000239e+02 -2.454779398399999835e+01 -1.942817238900000021e+01
2.485057910999999981e-03 4.727036209600000234e+02 4.484792719100000227e+02 -2.416832158700000122e+01 -2.077313967499999947e+01
2.501736152100000193e-03 4.741427844500000219e+02 4.499762190800000212e+02 -2.383993859299999940e+01 -2.198771134500000102e+01
2.518414393100000103e-03 4.762231585600000017e+02 4.523643649599999890e+02 -2.374010202499999878e+01 -2.289450456899999864e+01
2.535092634100000013e-03 4.791217138999999747e+02 4.558842690299999845e+02 -2.393452225200000072e+01 -2.342828202500000145e+01
2.551770875099999922e-03 4.826387496500000225e+02 4.602636355000000208e+02 -2.435144488199999913e+01 -2.366171475100000166e+01
2.568449116099999832e-03 4.862835053200000175e+02 4.648339718899999866e+02 -2.481295371999999944e+01 -2.377398723399999980e+01
2.585127357100000176e-03 4.894792095000000245e+02 4.688098239199999853e+02 -2.510982197699999929e+01 -2.397576372300000003e+01
2.601805598100000085e-03 4.918017711800000029e+02 4.716137487600000213e+02 -2.508859490100000045e+01 -2.442190742800000081e+01
2.618483839099999995e-03 4.931532395400000155e+02 4.731123998099999994e+02 -2.471483346500000167e+01 -2.514808814999999953e+01
2.635162080200000208e-03 4.937990325299999768e+02 4.736671013100000209e+02 -2.408663403299999928e+01 -2.605723585699999845e+01
2.651840321200000117e-03 4.942548570299999824e+02 4.739797934900000200e+02 -2.339331226999999913e+01 -2.696096401899999861e+01
2.668518562200000027e-03 4.950714313999999945e+02 4.747998967199999925e+02 -2.283682332700000117e+01 -2.765833330999999973e+01
2.685196803199999937e-03 4.966068662900000277e+02 4.766144396099999767e+02 -2.254871872800000077e+01 -2.801906903000000071e+01
2.701875044199999847e-03 4.988808063399999924e+02 4.794495529100000226e+02 -2.253697521499999823e+01 -2.803683671199999949e+01
2.718553285200000190e-03 5.015697697100000028e+02 4.828642226299999720e+02 -2.268435285099999987e+01 -2.783086182399999942e+01
2.735231526200000100e-03 5.041442664100000002e+02 4.861370622700000013e+02 -2.279846662299999949e+01 -2.759571369500000060e+01
2.751909767299999879e-03 5.060897388800000272e+02 4.885671546500000204e+02 -2.269241665599999891e+01 -2.752048206899999983e+01
2.768588008299999789e-03 5.071193120899999940e+02 4.897636717500000145e+02 -2.226239595899999912e+01 -2.771100915299999912e+01
2.785266249300000132e-03 5.072905782999999929e+02 4.898047918899999900e+02 -2.153025438899999955e+01 -2.814725109200000119e+01
2.801944490300000042e-03 5.069791048100000239e+02 4.892015327500000126e+02 -2.063377919899999924e+01 -2.869303474799999876e+01
2.818622731299999951e-03 5.067209580499999788e+02 4.886832844699999896e+02 -1.976919555099999926e+01 -2.915368283500000146e+01
2.835300972299999861e-03 5.069905107700000144e+02 4.888952807800000073e+02 -1.911008352700000046e+01 -2.935726055199999962e+01
2.851979213300000204e-03 5.080058852999999885e+02 4.901337497900000244e+02 -1.873641598100000039e+01 -2.922568008200000023e+01
2.868657454399999984e-03 5.096420955300000060e+02 4.922277428400000190e+02 -1.860291567999999884e+01 -2.880639766599999874e+01
2.885335695399999893e-03 5.114867262000000210e+02 4.946150441999999998e+02 -1.855942596299999892e+01 -2.825198605900000004e+01
2.902013936399999803e-03 5.130138082900000427e+02 4.965789641100000154e+02 -1.841438573900000009e+01 -2.775651157400000102e+01
2.918692177400000146e-03 5.138029649100000142e+02 4.975467051699999956e+02 -1.801478644099999826e+01 -2.747539337799999970e+01
2.935370418400000056e-03 5.137129249399999935e+02 4.973255448300000126e+02 -1.730944584899999938e+01 -2.746198920000000143e+01
2.952048659399999966e-03 5.129381931599999689e+02 4.961799035600000138e+02 -1.636963658599999860e+01 -2.764693532300000101e+01
2.968726900399999875e-03 5.119265889900000275e+02 4.947189845300000002e+02 -1.535895675799999971e+01 -2.786835600999999940e+01
2.985405141399999785e-03 5.111930068799999844e+02 4.936431652699999972e+02 -1.446535925799999944e+01 -2.793999190699999957e+01
3.002083382499999998e-03 5.111072822599999768e+02 4.934551981899999760e+02 -1.382376132199999930e+01 -2.772875382699999847e+01
3.018761623499999908e-03 5.117439929999999890e+02 4.942557750999999939e+02 -1.346128038700000040e+01 -2.720958137299999891e+01
3.035439864499999817e-03 5.128556186399999888e+02 4.957070574200000124e+02 -1.328749082600000087e+01 -2.647518293499999942e+01
3.052118105500000161e-03 5.139789597200000344e+02 4.971776459299999829e+02 -1.313329110699999980e+01 -2.569707355799999959e+01
3.068796346500000070e-03 5.146296184499999526e+02 4.980074237700000026e+02 -1.282187550699999967e+01 -2.505445131800000169e+01
3.085474587499999980e-03 5.145034077499999512e+02 4.977817700499999773e+02 -1.224220662799999992e+01 -2.466057166299999892e+01
3.102152828499999890e-03 5.136014601900000116e+02 4.965018232799999964e+02 -1.139462663800000009e+01 -2.451705194699999879e+01
3.118831069600000103e-03 5.122281016800000089e+02 4.945814842899999917e+02 -1.039003724900000059e+01 -2.451469947000000005e+01
3.135509310600000012e-03 5.108635773199999903e+02 4.926740468699999838e+02 -9.403431555799999231e+00 -2.448007002599999993e+01
3.152187551599999922e-03 5.099653590799999847e+02 4.914016429499999958e+02 -8.601398551999999142e+00 -2.424811571700000101e+01
3.168865792599999832e-03 5.097807431200000110e+02 4.911001341900000057e+02 -8.073772627900000387e+00 -2.373068887699999863e+01
3.185544033600000175e-03 5.102480005599999799e+02 4.916846297499999991e+02 -7.797608643500000269e+00 -2.295263994100000104e+01
3.202222274600000085e-03 5.110260579000000121e+02 4.926900006000000189e+02 -7.648054015399999628e+00 -2.204090905199999995e+01
3.218900515599999995e-03 5.116392232200000194e+02 4.934679869999999937e+02 -7.451180467000000363e+00 -2.117156912600000140e+01
3.235578756700000207e-03 5.116761145899999974e+02 4.934580412700000238e+02 -7.056567015499999762e+00 -2.049708606400000122e+01
3.252256997700000117e-03 5.109601442399999769e+02 4.924193920000000162e+02 -6.399477569700000146e+00 -2.008401123599999849e+01
3.268935238700000027e-03 5.096214324300000271e+02 4.905288681399999859e+02 -5.527056762299999981e+00 -1.988672757100000155e+01
3.285613479699999936e-03 5.080413929499999881e+02 4.883053611199999864e+02 -4.578073318799999569e+00 -1.976775593400000020e+01
3.302291720699999846e-03 5.066940827700000227e+02 4.863937659100000133e+02 -3.725021357900000218e+00 -1.955579146199999840e+01
3.318969961700000190e-03 5.059507872899999938e+02 4.852989323799999966e+02 -3.102833804499999903e+00 -1.911714352099999914e+01
3.335648202700000099e-03 5.059288673099999869e+02 4.851799348000000123e+02 -2.753766532499999808e+00 -1.841095435700000138e+01
3.352326443700000009e-03 5.064468553099999895e+02 4.857890355600000021e+02 -2.611059184400000177e+00 -1.750557029599999836e+01
3.369004684799999788e-03 5.071033306200000084e+02 4.865791663800000038e+02 -2.527750577299999968e+00 -1.654966942200000091e+01
3.385682925800000131e-03 5.074458280700000046e+02 4.869339413899999727e+02 -2.338322673800000029e+00 -1.571047904699999975e+01
3.402361166800000041e-03 5.071591899499999840e+02 4.864240733099999829e+02 -1.927410439400000008e+00 -1.510491134199999941e+01
3.419039407799999951e-03 5.061954059400000006e+02 4.849840736300000117e+02 -1.277135677099999977e+00 -1.475212116299999998e+01
3.435717648799999861e-03 5.047918899800000077e+02 4.829370363799999950e+02 -4.737285619500000156e-01 -1.456686457200000007e+01
3.452395889800000204e-03 5.033717120800000089e+02 4.808587185100000170e+02 3.289019578499999819e-01 -1.439601251899999923e+01
3.469074130800000114e-03 5.023680942899999877e+02 4.793385673099999735e+02 9.732002451000000276e-01 -1.408274698600000008e+01
3.485752371899999893e-03 5.020463384700000233e+02 4.787373231799999758e+02 1.362908904199999993e+00 -1.353166362400000011e+01
3.502430612899999803e-03 5.023967274799999814e+02 4.790412955200000056e+02 1.502102915400000072e+00 -1.274788059599999990e+01
3.519108853900000146e-03 5.031419470199999751e+02 4.798725656999999956e+02 1.492437094500000061e+00 -1.183426031700000003e+01
3.535787094900000056e-03 5.038548765400000207e+02 4.806494255700000053e+02 1.490140146699999946e+00 -1.094829898499999921e+01
3.552465335899999965e-03 5.041370627599999921e+02 4.808293729000000098e+02 1.640901096899999967e+00 -1.023685922299999973e+01
3.569143576899999875e-03 5.037836174999999912e+02 4.801335668400000145e+02 2.019734195899999918e+00 -9.775904111899999194e+00
3.585821817899999785e-03 5.028665916400000242e+02 4.786602551899999867e+02 2.600599881599999996e+00 -9.540066713299999890e+00
3.602500058999999998e-03 5.017031700699999988e+02 4.768413875200000120e+02 3.268050523799999940e+00 -9.414334399499999506e+00
3.619178299999999907e-03 5.007229110299999775e+02 4.752618032999999969e+02 3.865692058500000083e+00 -9.242622960400000309e+00
3.635856540999999817e-03 5.002898073000000068e+02 4.744169560400000023e+02 4.261095554999999813e+00 -8.892831111099999575e+00
3.652534782000000160e-03 5.005530543200000011e+02 4.745097967199999971e+02 4.400209185199999595e+00 -8.311366003199999852e+00
3.669213023000000070e-03 5.013878660899999886e+02 4.753702993200000151e+02 4.328902111899999738e+00 -7.544734156499999678e+00
3.685891263999999980e-03 5.024499179100000106e+02 4.765296749099999829e+02 4.173056471499999809e+00 -6.719591700799999678e+00
3.702569504999999889e-03 5.033198553999999945e+02 4.774171702900000014e+02 4.085826411200000230e+00 -5.989880784900000421e+00
3.719247746100000102e-03 5.036773514899999782e+02 4.775970353499999987e+02 4.184149790700000260e+00 -5.473187155499999790e+00
3.735925987100000012e-03 5.034325757899999871e+02 4.769474330599999803e+02 4.500820992599999570e+00 -5.202693068700000367e+00
3.752604228099999922e-03 5.027612041500000259e+02 4.757079896399999939e+02 4.971765183599999638e+00 -5.114431864300000186e+00
3.769282469099999831e-03 5.020294260499999837e+02 4.743776167699999746e+02 5.463439609499999960e+00 -5.074774773099999692e+00
3.785960710100000175e-03 5.016409558299999958e+02 4.735062044000000014e+02 5.828666484800000269e+00 -4.936402503700000111e+00
